lambda,epsilon,S(epsilon),E_disc,lambda*E_disc,L(epsilon)
1e+21,0.0009230333469321155,6.9887678028738,2.892967910837719e-20,28.929679108377194,-21.940911305503395
1e+21,0.0009511759691218704,6.9587622005438305,2.880533951335551e-20,28.805339513355513,-21.846577312811682
1e+21,0.0009801766396002906,6.928757454631798,2.868099991833384e-20,28.68099991833384,-21.75224246370204
1e+21,0.001010061519641925,6.898753591198123,2.855666032331216e-20,28.55666032331216,-21.657906732114036
1e+21,0.0010408575681597517,6.868750637094621,2.843232072829048e-20,28.432320728290478,-21.563570091195857
1e+21,0.0010725925660245931,6.838748619988451,2.83079811332688e-20,28.307981133268797,-21.469232513280346
1e+21,0.0011052951411260222,6.808747568386753,2.818364153824712e-20,28.18364153824712,-21.374893969860366
1e+21,0.0011389947941973528,6.778747511662049,2.8059301943225444e-20,28.059301943225442,-21.280554431563395
1e+21,0.0011737219254280213,6.748748480078387,2.7934962348203764e-20,27.934962348203765,-21.186213868125378
1e+21,0.0012095078618873482,6.718750504818279,2.781062275318209e-20,27.81062275318209,-21.091872248363813
1e+21,0.0012463848857844474,6.6887536180104386,2.768628315816041e-20,27.68628315816041,-20.997529540149973
1e+21,0.001284386263589743,6.658757852758354,2.7561943563138723e-20,27.561943563138723,-20.90318571038037
1e+21,0.0013235462760443923,6.628763243169706,2.743760396811705e-20,27.43760396811705,-20.808840724947345
1e+21,0.0013639002490846684,6.598769824386674,2.7313264373095375e-20,27.313264373095375,-20.7144945487087
1e+21,0.0014054845857092116,6.568777632617142,2.7188924778073695e-20,27.188924778073694,-20.620147145456553
1e+21,0.0014483367988178757,6.5387867051668325,2.7064585183052018e-20,27.064585183052017,-20.525798477885186
1e+21,0.0014924955450518291,6.508797080472405,2.6940245588030338e-20,26.940245588030336,-20.43144850755793
1e+21,0.001538000659665393,6.478808798135537,2.6815905993008657e-20,26.81590599300866,-20.337097194873124
1e+21,0.001584893192461114,6.4488218989580215,2.6691566397986977e-20,26.69156639798698,-20.24274449902896
1e+21,0.0016332154448204625,6.4188364249779,2.65672268029653e-20,26.5672268029653,-20.1483903779874
1e+21,0.0016830110078635784,6.388852419506679,2.644288720794362e-20,26.44288720794362,-20.05403478843694
1e+21,0.0017343248017724637,6.358869927167654,2.6318547612921946e-20,26.318547612921947,-19.959677685754293
1e+21,0.0017872031163131358,6.328888993935356,2.6194208017900266e-20,26.194208017900266,-19.865319023964908
1e+21,0.001841693652593245,6.298909667176184,2.6069868422878586e-20,26.069868422878585,-19.770958755702402
1e+21,0.0018978455660928718,6.268931995690229,2.5945528827856908e-20,25.945528827856908,-19.67659683216668
1e+21,0.0019557095110072924,6.2389560297543465,2.5821189232835234e-20,25.821189232835234,-19.58223320308089
1e+21,0.002015337685941733,6.208981821166486,2.5696849637813554e-20,25.696849637813553,-19.487867816647068
1e+21,0.002076783880999304,6.179009423291354,2.5572510042791877e-20,25.572510042791876,-19.39350061950052
1e+21,0.0021401035263046396,6.149038891107399,2.5448170447770197e-20,25.448170447770195,-19.299131556662797
1e+21,0.0022053537420069604,6.119070281255205,2.5323830852748517e-20,25.323830852748518,-19.204760571493313
1e+21,0.002272593389807714,6.089103652087285,2.5199491257726837e-20,25.199491257726837,-19.110387605639552
1e+21,0.0023418831260592437,6.059139063719369,2.507515166270516e-20,25.07515166270516,-19.01601259898579
1e+21,0.0024132854564824116,6.029176578083166,2.495081206768348e-20,24.95081206768348,-18.921635489600312
1e+21,0.002486864792552498,5.999216258980706,2.4826472472661805e-20,24.826472472661806,-18.8272562136811
1e+21,0.002562687509604299,5.9692581721402505,2.4702132877640122e-20,24.70213287764012,-18.73287470549987
1e+21,0.002640822006708773,5.939302385273854,2.4577793282618442e-20,24.57779328261844,-18.638490897344585
1e+21,0.002721338768375309,5.909348968136605,2.4453453687596762e-20,24.453453687596763,-18.544104719460158
1e+21,0.002804310428135237,5.879397992587594,2.432911409257509e-20,24.32911409257509,-18.449716099987494
1e+21,0.0028898118340639728,5.8494495326526605,2.420477449755341e-20,24.204774497553412,-18.355324964900753
1e+21,0.002977920116300851,5.819503664588972,2.4080434902531736e-20,24.080434902531735,-18.260931237942764
1e+21,0.003068714756627635,5.789560466951474,2.3956095307510056e-20,23.956095307510058,-18.166534840558583
1e+21,0.0031622776601683794,5.759620020661271,2.3831755712488376e-20,23.831755712488377,-18.072135691827107
1e+21,0.0032586932292754064,5.729682409075997,2.3707416117466693e-20,23.707416117466693,-17.977733708390694
1e+21,0.0033580484396679893,5.699747718062208,2.358307652244502e-20,23.58307652244502,-17.88332880438281
1e+21,0.0034604329188924715,5.669816036069883,2.345873692742334e-20,23.458736927423338,-17.788920891353456
1e+21,0.003565939027174542,5.6398874542090605,2.3334397332401662e-20,23.33439733240166,-17.6945098781926
1e+21,0.003674661940736688,5.609962066328686,2.321005773737998e-20,23.21005773737998,-17.600095671051292
1e+21,0.0037866997376558857,5.580039969097733,2.30857181423583e-20,23.085718142358303,-17.50567817326057
1e+21,0.003902153486339068,5.550121262088635,2.296137854733662e-20,22.961378547336622,-17.411257285247988
1e+21,0.004021127336696125,5.520206047863127,2.2837038952314947e-20,22.83703895231495,-17.31683290445182
1e+21,0.004143728614092727,5.490294432060511,2.2712699357293267e-20,22.712699357293268,-17.222404925232755
1e+21,0.004270067916167655,5.460386523488477,2.2588359762271593e-20,22.588359762271594,-17.127973238783117
1e+21,0.004400259212602087,5.430482434216466,2.2464020167249913e-20,22.464020167249913,-17.033537733033448
1e+21,0.004534419947930711,5.400582279671713,2.2339680572228232e-20,22.339680572228232,-16.93909829255652
1e+21,0.0046726711474875254,5.370686178738003,2.2215340977206552e-20,22.21534097720655,-16.844654798468547
1e+21,0.004815137526581825,5.340794253857207,2.2091001382184878e-20,22.091001382184878,-16.75020712832767
1e+21,0.004961947603002903,5.310906631133687,2.1966661787163198e-20,21.966661787163197,-16.65575515602951
1e+21,0.005113233812954905,5.281023440441643,2.184232219214152e-20,21.84232219214152,-16.561298751699876
1e+21,0.005269132630526506,5.251144815535453,2.1717982597119844e-20,21.717982597119843,-16.46683778158439
1e+21,0.005429784690803076,5.221270894163116,2.1593643002098164e-20,21.593643002098165,-16.37237210793505
1e+21,0.005595334916732486,5.191401818182837,2.1469303407076484e-20,21.469303407076485,-16.27790158889365
1e+21,0.005765932649858944,5.16153773368288,2.1344963812054806e-20,21.344963812054807,-16.183426078371927
1e+21,0.005941731785042835,5.131678791104708,2.1220624217033126e-20,21.220624217033127,-16.08894542592842
1e+21,0.0061228909092880136,5.1018251453695616,2.109628462201145e-20,21.09628462201145,-15.994459476641888
1e+21,0.00630957344480193,5.071976956008489,2.097194502698977e-20,20.97194502698977,-15.89996807098128
1e+21,0.006501947796417459,5.042134387295971,2.0847605431968092e-20,20.84760543196809,-15.805471044672121
1e+21,0.006700187503509591,5.01229760838718,2.0723265836946412e-20,20.72326583694641,-15.710968228559231
1e+21,0.006904471396543907,4.982466793458995,2.0598926241924735e-20,20.598926241924733,-15.616459448465738
1e+21,0.007114983758398155,4.952642121854823,2.0474586646903054e-20,20.474586646903056,-15.521944525048234
1e+21,0.007331914490602317,4.922823778233366,2.035024705188138e-20,20.35024705188138,-15.427423273648014
1e+21,0.007555459284647329,4.893011952721356,2.02259074568597e-20,20.2259074568597,-15.332895504138346
1e+21,0.00778581979851677,4.863206841070422,2.010156786183802e-20,20.10156786183802,-15.238361020767599
1e+21,0.008023203838600963,4.833408644818118,1.997722826681634e-20,19.97722826681634,-15.143819621998222
1e+21,0.00826782554715744,4.803617571453243,1.9852888671794666e-20,19.852888671794666,-15.049271100341423
1e+21,0.008519905595487022,4.773833834585523,1.9728549076772986e-20,19.728549076772985,-14.954715242187461
1e+21,0.008779671382999576,4.744057654119776,1.9604209481751308e-20,19.604209481751308,-14.860151827631533
1e+21,0.009047357242349292,4.714289256434616,1.9479869886729628e-20,19.479869886729627,-14.765580630295013
1e+21,0.009323204650824249,4.684528874565829,1.935553029170795e-20,19.35553029170795,-14.671001417142122
1e+21,0.009607462448181182,4.654776748394491,1.923119069668627e-20,19.23119069668627,-14.576413948291778
1e+21,0.00990038706112185,4.62503312483993,1.9106851101664594e-20,19.106851101664592,-14.481817976824662
1e+21,0.01020224273461356,4.595298258057627,1.8982511506642914e-20,18.982511506642915,-14.387213248585287
1e+21,0.010513301770262386,4.565572409642164,1.8858171911621234e-20,18.858171911621234,-14.292599501979069
1e+21,0.010833844771954322,4.5358558488352845,1.8733832316599556e-20,18.733832316599557,-14.197976467764272
1e+21,0.011164160898985859,4.50614885273919,1.8609492721577876e-20,18.609492721577876,-14.103343868838685
1e+21,0.01150454812691221,4.476451706535156,1.84851531265562e-20,18.4851531265562,-14.008701420021044
1e+21,0.011855313516348736,4.44676470370755,1.8360813531534525e-20,18.360813531534525,-13.914048827826974
1e+21,0.012216773489967919,4.41708814627336,1.8236473936512842e-20,18.23647393651284,-13.81938579023948
1e+21,0.012589254117941675,4.387422345017317,1.8112134341491162e-20,18.112134341491164,-13.724711996473847
1e+21,0.012973091412086699,4.357767619732692,1.7987794746469488e-20,17.987794746469486,-13.630027126736795
1e+21,0.013368631628978098,4.328124299467869,1.7863455151447807e-20,17.86345515144781,-13.53533085197994
1e+21,0.013776231582304618,4.298492722778779,1.7739115556426127e-20,17.73911555642613,-13.44062283364735
1e+21,0.014196258964747476,4.268873237987252,1.7614775961404453e-20,17.614775961404455,-13.345902723417202
1e+21,0.01462909267967306,4.239266203445404,1.7490436366382773e-20,17.490436366382774,-13.25117016293737
1e+21,0.015075123182938552,4.209671987806107,1.7366096771361093e-20,17.366096771361093,-13.156424783554986
1e+21,0.015534752835119101,4.180090970299629,1.7241757176339416e-20,17.241757176339416,-13.061666206039787
1e+21,0.01600839626447415,4.150523541016506,1.711741758131774e-20,17.11741758131774,-12.966894040301232
1e+21,0.016496480740980205,4.120970101196715,1.699307798629606e-20,16.993077986296058,-12.872107885099343
1e+21,0.016999446561767738,4.091431063525208,1.686873839127438e-20,16.86873839127438,-12.777307327749172
1e+21,0.01751774744830977,4.0619068524338555,1.67443987962527e-20,16.7443987962527,-12.682491943818844
1e+21,0.01805185095572032,4.032397904409856,1.662005920123102e-20,16.620059201231022,-12.587661296821167
1e+21,0.018602238894532205,4.002904668310645,1.6495719606209347e-20,16.49571960620935,-12.492814937898704
1e+21,0.019169407765334556,3.9734276056853477,1.6371380011187667e-20,16.371380011187668,-12.39795240550232
1e+21,0.01975386920666194,3.9439671911027996,1.6247040416165987e-20,16.247040416165987,-12.303073225063187
1e+21,0.020356150456539476,3.914523912486148,1.6122700821144313e-20,16.122700821144313,-12.208176908658166
1e+21,0.020976794828100137,3.8850982714540527,1.599836122612263e-20,15.99836122612263,-12.113262954668576
1e+21,0.021616362199703087,3.855690783668488,1.587402163110095e-20,15.87402163110095,-12.018330847432463
1e+21,0.022275429519995563,3.82630197918913,1.5749682036079275e-20,15.749682036079275,-11.923380056890144
1e+21,0.022954591328373734,3.796932402834307,1.5625342441057595e-20,15.625342441057596,-11.82841003822329
1e+21,0.02365446029131184,3.767582614548497,1.5501002846035915e-20,15.501002846035915,-11.733420231487418
1e+21,0.024375667755043816,3.738253189776303,1.537666325101424e-20,15.376663251014241,-11.638410061237938
1e+21,0.025118864315095794,3.708944719842862,1.525232365599256e-20,15.25232365599256,-11.543378936149699
1e+21,0.025884720403183015,3.679657812340618,1.512798406097088e-20,15.127984060970881,-11.448326248630263
1e+21,0.026673926892001012,3.6503930915223557,1.5003644465949203e-20,15.003644465949204,-11.353251374426849
1e+21,0.02748719571845649,3.6211511987003924,1.4879304870927523e-20,14.879304870927523,-11.258153672227131
1e+21,0.02832526052589978,3.591932792651819,1.4754965275905846e-20,14.754965275905846,-11.163032483254026
1e+21,0.02918887732593875,3.5627385500296276,1.463062568088417e-20,14.630625680884169,-11.06788713085454
1e+21,0.03007882518043099,3.5335691657795683,1.450628608586249e-20,14.506286085862488,-10.97271692008292
1e+21,0.03099590690426912,3.504425353562567,1.438194649084081e-20,14.381946490840809,-10.877521137278242
1e+21,0.031940949789593845,3.475307846182473,1.4257606895819135e-20,14.257606895819135,-10.782299049636663
1e+21,0.03291480635208769,3.44621739601892,1.4133267300797454e-20,14.133267300797455,-10.687049904778535
1e+21,0.03391835510002248,3.417154775465055,1.4008927705775774e-20,14.008927705775774,-10.591772930310718
1e+21,0.034952501326754724,3.388120777369826,1.38845881107541e-20,13.8845881107541,-10.496467333384274
1e+21,0.036018177927383696,3.359116215484542,1.376024851573242e-20,13.76024851573242,-10.401132300247877
1e+21,0.03711634624030848,3.3301419249133657,1.3635908920710737e-20,13.635908920710737,-10.30576699579737
1e+21,0.038247996914443826,3.3011987625673505,1.3511569325689063e-20,13.511569325689063,-10.210370563121712
1e+21,0.03941415080287675,3.272287607621637,1.3387229730667383e-20,13.387229730667382,-10.114942123045745
1e+21,0.0406158598837698,3.2434093619753726,1.3262890135645704e-20,13.262890135645703,-10.019480773670331
1e+21,0.041854208209342283,3.2145649507138705,1.3138550540624028e-20,13.138550540624028,-9.923985589910156
1e+21,0.04313031288378535,3.1857553225725033,1.3014210945602348e-20,13.014210945602349,-9.828455623029846
1e+21,0.0444453250709925,3.1569814504018012,1.2889871350580668e-20,12.889871350580668,-9.732889900178867
1e+21,0.04580043103301552,3.1282443316331374,1.2765531755558992e-20,12.765531755558992,-9.637287423925855
1e+21,0.04719685320018228,3.0995449887443898,1.2641192160537314e-20,12.641192160537313,-9.541647171792924
1e+21,0.04863585127384103,3.0708844697249056,1.2516852565515634e-20,12.516852565515634,-9.445968095790729
1e+21,0.0501187233627272,3.04226384853904,1.2392512970493958e-20,12.392512970493957,-9.350249121954917
1e+21,0.05164680715397711,3.0136842255875056,1.2268173375472278e-20,12.268173375472278,-9.254489149884773
1e+21,0.05322148111984462,2.9851467281657253,1.2143833780450596e-20,12.143833780450596,-9.15868705228487
1e+21,0.05484416576121015,2.9566525109183086,1.201949418542892e-20,12.01949418542892,-9.062841674510612
1e+21,0.05651632488900339,2.928202756288746,1.189515459040724e-20,11.895154590407241,-8.966951834118495
1e+21,0.05823946694469523,2.899798674963346,1.1770814995385563e-20,11.770814995385564,-8.871016320422218
1e+21,0.06001514636105094,2.871441506308387,1.1646475400363888e-20,11.646475400363888,-8.7750338940555
1e+21,0.06184496496437186,2.843132518799395,1.1522135805342206e-20,11.522135805342206,-8.67900328654281
1e+21,0.0637305734194898,2.8148730104414295,1.1397796210320526e-20,11.397796210320525,-8.582923199879096
1e+21,0.06567367271881884,2.7866643091791463,1.1273456615298852e-20,11.273456615298851,-8.486792306119705
1e+21,0.06767601571680733,2.758507773295396,1.1149117020277172e-20,11.149117020277172,-8.390609246981777
1e+21,0.0697394087111735,2.730404791797041,1.1024777425255491e-20,11.024777425255492,-8.294372633458451
1e+21,0.07186571307235257,2.7023567847865926,1.0900437830233816e-20,10.900437830233816,-8.198081045447223
1e+21,0.07405684692262435,2.6743652038182257,1.0776098235212136e-20,10.776098235212135,-8.101733031393909
1e+21,0.07631478686643581,2.6464315322366767,1.0651758640190455e-20,10.651758640190456,-8.005327107953779
1e+21,0.07864156977348036,2.6185572854974275,1.052741904516878e-20,10.527419045168779,-7.9088617596713515
1e+21,0.08103929461614214,2.5907440114665543,1.04030794501471e-20,10.4030794501471,-7.812335438680545
1e+21,0.08351012436296183,2.56299329069854,1.027873985512542e-20,10.27873985512542,-7.71574656442688
1e+21,0.08605628792983362,2.535306736690279,1.0154400260103744e-20,10.154400260103744,-7.619093523413465
1e+21,0.08868008219069283,2.507685996109448,1.0030060665082065e-20,10.030060665082065,-7.522374668972617
1e+21,0.09138387404950712,2.48013274899537,9.905721070060385e-21,9.905721070060386,-7.425588321065016
1e+21,0.09417010257544203,2.4526487089304005,9.78138147503871e-21,9.78138147503871,-7.32873276610831
1e+21,0.09704128120312615,2.4252356231798498,9.657041880017028e-21,9.657041880017028,-7.231806256837178
1e+21,0.1,2.3978952727983707,9.53270228499535e-21,9.532702284995349,-7.134807012196978
1e+21,0.10304892800279562,2.370629472700696,9.408362689973674e-21,9.408362689973673,-7.037733217272978
1e+21,0.10619081562525366,2.343440071694561,9.284023094951995e-21,9.284023094951994,-6.9405830232574335
1e+21,0.1094284971392492,2.3163289524736057,9.159683499930313e-21,9.159683499930313,-6.843354547456707
1e+21,0.11276489323156617,2.2892980315679887,9.035343904908638e-21,9.035343904908638,-6.746045873340649
1e+21,0.11620301363862609,2.262349259250426,8.911004309886959e-21,8.911004309886959,-6.648655050636533
1e+21,0.1197459598615467,2.2354846193953386,8.786664714865279e-21,8.786664714865278,-6.55118009546994
1e+21,0.1233969279639818,2.208706129288737,8.662325119843603e-21,8.662325119843603,-6.453618990554865
1e+21,0.12715921145526532,2.1820158393864784,8.537985524821923e-21,8.537985524821924,-6.355969685435445
1e+21,0.13103620426145912,2.1554158330185165,8.413645929800243e-21,8.413645929800243,-6.258230096781727
1e+21,0.13503140378698722,2.1289082260367342,8.289306334778567e-21,8.289306334778567,-6.160398108741833
1e+21,0.13914841406961684,2.102495166403977,8.164966739756889e-21,8.164966739756888,-6.062471573352911
1e+21,0.14339094903163152,2.0761788337219076,8.040627144735209e-21,8.04062714473521,-5.964448311013301
1e+21,0.14776283583013133,2.049961438695319,7.916287549713533e-21,7.916287549713533,-5.866326111018214
1e+21,0.15226801830948128,2.0238452225305723,7.791947954691853e-21,7.791947954691853,-5.768102732161281
1e+21,0.1569105605590212,1.9978324562658885,7.667608359670173e-21,7.667608359670172,-5.669775903404284
1e+21,0.16169465057924876,1.9719254400312454,7.543268764648497e-21,7.543268764648497,-5.571343324617251
1e+21,0.1666246040597822,1.9461265022357188,7.418929169626817e-21,7.418929169626817,-5.4728026673910986
1e+21,0.1717048682725084,1.9204379986801934,7.294589574605137e-21,7.294589574605137,-5.374151575924944
1e+21,0.1769400260834322,1.8948623115934302,7.170249979583461e-21,7.1702499795834616,-5.275387667990032
1e+21,0.18233480008684405,1.8694018485896167,7.045910384561782e-21,7.0459103845617825,-5.176508535972166
1e+21,0.18789405686553343,1.844059041545641,6.921570789540102e-21,6.921570789540103,-5.077511747994461
1e+21,0.1936228113808954,1.8188363453964498,6.797231194518427e-21,6.797231194518427,-4.978394849121978
1e+21,0.1995262314968879,1.7937362368470233,6.6728915994967466e-21,6.672891599496746,-4.879155362649723
1e+21,0.20560964264191953,1.7687612129996781,6.5485520044750664e-21,6.5485520044750665,-4.7797907914753885
1e+21,0.211878532612877,1.7439137898955555,6.424212409453391e-21,6.424212409453391,-4.680298619557836
1e+21,0.21833855652562367,1.7191965009693988,6.2998728144317114e-21,6.299872814431711,-4.5806763134623125
1e+21,0.2249955419164334,1.6946118954169285,6.1755332194100305e-21,6.17553321941003,-4.480921323993102
1e+21,0.2318554939989653,1.6701625364743418,6.051193624388356e-21,6.051193624388356,-4.381031087914014
1e+21,0.2389246010815201,1.6458509996097426,5.926854029366676e-21,5.926854029366676,-4.281003029756933
1e+21,0.24620924014946255,1.6216798706265738,5.802514434344995e-21,5.802514434344995,-4.180834563718421
1e+21,0.25371598261784983,1.5976517436793911,5.67817483932332e-21,5.67817483932332,-4.080523095643929
1e+21,0.2614516002594538,1.5737692192026371,5.55383524430164e-21,5.5538352443016406,-3.9800660250990036
1e+21,0.26942307131352183,1.5500349017534025,5.42949564927996e-21,5.42949564927996,-3.879460747526557
1e+21,0.2776375867807918,1.5264513977694554,5.3051560542582846e-21,5.305156054258284,-3.778704656488829
1e+21,0.2861025569104376,1.503021313244203,5.180816459236605e-21,5.180816459236605,-3.6777951459924023
1e+21,0.29482561788479456,1.4797472513205985,5.056476864214925e-21,5.056476864214925,-3.5767296128943267
1e+21,0.30381463870789926,1.456631809806356,4.9321372691932494e-21,4.932137269193249,-3.475505459386893
1e+21,0.31307772830405706,1.4336775786132376,4.807797674171569e-21,4.807797674171569,-3.3741200955583315
1e+21,0.32262324283283617,1.4108871371235638,4.683458079149889e-21,4.683458079149889,-3.2725709420263254
1e+21,0.33245979322709385,1.388263051487469,4.5591184841282135e-21,4.559118484128214,-3.170855432640745
1e+21,0.34259625296083146,1.3658078718548476,4.434778889106534e-21,4.434778889106534,-3.068971017251686
1e+21,0.3530417660538831,1.3435241295463314,4.310439294084855e-21,4.310439294084855,-2.9669151645385234
1e+21,0.36380575532066417,1.3214143341680202,4.186099699063178e-21,4.1860996990631785,-2.8646853648951582
1e+21,0.3748979308704184,1.2994809706751143,4.061760104041499e-21,4.061760104041499,-2.762279133366384
1e+21,0.38632829886662834,1.2777264963899757,3.937420509019819e-21,3.9374205090198187,-2.659694012629843
1e+21,0.3981071705534969,1.2561533379805283,3.813080913998143e-21,3.813080913998143,-2.556927576017615
1e+21,0.41024517155764023,1.2347638884052905,3.688741318976463e-21,3.688741318976463,-2.4539774305711726
1e+21,0.4227532514733785,1.2135605038317052,3.564401723954784e-21,3.564401723954784,-2.350841220123079
1e+21,0.4356426937402793,1.192545500534755,3.440062128933108e-21,3.440062128933108,-2.247516628398353
1e+21,0.4489251258218603,1.1717211517832016,3.3157225339114286e-21,3.3157225339114285,-2.144001382128227
1e+21,0.46261252969462896,1.1510896847210947,3.191382938889748e-21,3.191382938889748,-2.0402932541686534
1e+21,0.4767172526569297,1.1306532772524611,3.0670433438680717e-21,3.0670433438680718,-1.9363900666156106
1e+21,0.4912520184673453,1.1104140549373505,2.942703748846392e-21,2.942703748846392,-1.8322896939090414
1e+21,0.5062299388226954,1.0903740879076549,2.818364153824712e-21,2.8183641538247124,-1.7279900659170575
1e+21,0.5216645251859957,1.0705353878112773,2.6940245588030365e-21,2.6940245588030365,-1.6234891709917592
1e+21,0.5375697009750429,1.0508999047934073,2.5696849637813575e-21,2.5696849637813575,-1.5187850589879501
1e+21,0.5539598141226162,1.03146952452378,2.4453453687596778e-21,2.4453453687596776,-1.4138758442358976
1e+21,0.5708496500196352,1.0122460652788536,2.3210057737380018e-21,2.3210057737380017,-1.308759708459148
1e+21,0.5882544448529452,0.993231275087897,2.196666178716322e-21,2.196666178716322,-1.203434903628425
1e+21,0.6061898993497572,0.9744268289519724,2.0723265836946422e-21,2.0723265836946423,-1.0978997547426699
1e+21,0.6246721929411505,0.9558343261447242,1.9479869886729666e-21,1.9479869886729666,-0.9921526625282424
1e+21,0.6437179983574114,0.9374552876038148,1.8236473936512864e-21,1.8236473936512865,-0.8861921060474717
1e+21,0.6633444966683667,0.9192911534216897,1.6993077986296067e-21,1.6993077986296068,-0.7800166452079171
1e+21,0.6835693927822921,0.9013432804441551,1.574968203607931e-21,1.574968203607931,-0.673624923163776
1e+21,0.7044109314173722,0.8836129399850277,1.4506286085862507e-21,1.4506286085862508,-0.5670156686012231
1e+21,0.7258879135601106,0.8661013156648223,1.326289013564571e-21,1.3262890135645709,-0.46018769789974856
1e+21,0.7480197134255537,0.8488095013811026,1.2019494185428955e-21,1.2019494185428956,-0.35313991716179305
1e+21,0.7708262959346177,0.831738499417753,1.0776098235212157e-21,1.0776098235212157,-0.24587132410346269
1e+21,0.7943282347242815,0.8148892187000116,9.532702284995352e-22,0.9532702284995352,-0.1383810097995236
